rank,moki_name,moki_id,score,class,rarity,stat_strength,stat_speed,stat_defense,stat_dexterity,stat_fortitude,image_url,thumbnail_url,category,page,date_scraped
1,Bio Phantom,1235,18935,Defender,Legendary,242.00,317.24,572.24,73.00,100.50,&quot;https://5rH8sf3XHWbNEbyj.public.blob.vercel-storage.com/profile/moki_5ccd239c22d168a74efc7a770815ccd121a18db3193c7c3280e02ed3dca18b86_300x300.png&quot;,https://5rH8sf3XHWbNEbyj.public.blob.vercel-storage.com/thumbnail/moki_5ccd239c22d168a74efc7a770815ccd121a18db3193c7c3280e02ed3dca18b86_64x64.png,Champion,1,2026-02-27 07:44 UTC
2,Mr Carrot,984,18875,Defender,Legendary,216.00,299.98,526.13,20.00,23.00,&quot;https://5rH8sf3XHWbNEbyj.public.blob.vercel-storage.com/profile/moki_59c1f6bb6507b6fb3663db8d9ee2fe16392e61e884be0fce88a0d8c10bf30ca9_300x300.png&quot;,https://5rH8sf3XHWbNEbyj.public.blob.vercel-storage.com/thumbnail/moki_59c1f6bb6507b6fb3663db8d9ee2fe16392e61e884be0fce88a0d8c10bf30ca9_64x64.png,Champion,1,2026-02-27 07:44 UTC
3,Low Tier Phenom,1270,18570,Bruiser,Legendary,522.68,27.18,253.15,77.77,210.00,&quot;https://5rH8sf3XHWbNEbyj.public.blob.vercel-storage.com/profile/moki_ff56b48d598944cae793b4dd81932e39a45237133dcfbed9b4cdebc7effb9c97_300x300.png&quot;,https://5rH8sf3XHWbNEbyj.public.blob.vercel-storage.com/thumbnail/moki_ff56b48d598944cae793b4dd81932e39a45237133dcfbed9b4cdebc7effb9c97_64x64.png,Champion,1,2026-02-27 07:44 UTC
4,Golden Purps,1105,18330,Defender,Legendary,254.64,300.67,496.79,50.00,54.62,&quot;https://5rH8sf3XHWbNEbyj.public.blob.vercel-storage.com/profile/moki_a749c2848939962fbbe248d86b6802886869b061db8b7bd1f6a9a4ad27b2e87a_300x300.png&quot;,https://5rH8sf3XHWbNEbyj.public.blob.vercel-storage.com/thumbnail/moki_a749c2848939962fbbe248d86b6802886869b061db8b7bd1f6a9a4ad27b2e87a_64x64.png,Champion,1,2026-02-27 07:44 UTC
5,Lil MC Moki,8016,18240,Defender,Legendary,221.00,284.64,537.29,5.00,82.66,&quot;https://5rH8sf3XHWbNEbyj.public.blob.vercel-storage.com/profile/moki_0cabea8fb4246344665ec4e9cd7984e6ad9e198ea7b94bc975db24ec367dc1ea_300x300.png&quot;,https://5rH8sf3XHWbNEbyj.public.blob.vercel-storage.com/thumbnail/moki_0cabea8fb4246344665ec4e9cd7984e6ad9e198ea7b94bc975db24ec367dc1ea_64x64.png,Champion,1,2026-02-27 07:44 UTC
6,sweet90s,987,18105,Bruiser,Legendary,615.23,135.56,310.90,60.00,270.00,&quot;https://5rH8sf3XHWbNEbyj.public.blob.vercel-storage.com/profile/moki_sweet90s_300x300.png&quot;,https://5rH8sf3XHWbNEbyj.public.blob.vercel-storage.com/thumbnail/moki_sweet90s_64x64.png,Champion,1,2026-02-27 07:44 UTC
7,Midnight,1029,17870,,,,,,,,,https://5rH8sf3XHWbNEbyj.public.blob.vercel-storage.com/thumbnail/moki_de6952f75957cd252af280981b605681b3aa3b63365235331a0ef4b8b0d137ed_64x64.png,Champion,1,2026-02-27 07:44 UTC
8,Mononoku,6820,17850,,,,,,,,,https://5rH8sf3XHWbNEbyj.public.blob.vercel-storage.com/thumbnail/moki_9f92a5e17d85902c3c1cde6afe1495bac44a3214f514b25bfb31046065c8b30c_64x64.png,Champion,1,2026-02-27 07:44 UTC
9,Roninku,6777,17710,,,,,,,,,https://5rH8sf3XHWbNEbyj.public.blob.vercel-storage.com/thumbnail/moki_Roninku_64x64.png,Champion,1,2026-02-27 07:44 UTC
10,Poo Licker,7021,17635,,,,,,,,,https://5rH8sf3XHWbNEbyj.public.blob.vercel-storage.com/thumbnail/moki_efd8ac7ffad48f087d98e77ea193e8719950c00605f1f42f6e07720d209e4aff_64x64.png,Champion,1,2026-02-27 07:44 UTC
11,Sweatin Simmons,4434,17600,,,,,,,,,https://5rH8sf3XHWbNEbyj.public.blob.vercel-storage.com/thumbnail/moki_2d65a6af655710b3f1a242ad54c35c424f742a5ca7847ad1d76f5dd81fc15d38_64x64.png,Champion,1,2026-02-27 07:44 UTC
12,Shady,964,17580,Defender,Legendary,219.00,301.59,512.53,26.00,41.14,&quot;https://5rH8sf3XHWbNEbyj.public.blob.vercel-storage.com/profile/moki_f861748ab2bc1b3348708790641d10b00f0d8cc13f4179483f18757f8e5375ba_300x300.png&quot;,https://5rH8sf3XHWbNEbyj.public.blob.vercel-storage.com/thumbnail/moki_f861748ab2bc1b3348708790641d10b00f0d8cc13f4179483f18757f8e5375ba_64x64.png,Champion,1,2026-02-27 07:44 UTC
13,PNLS,1418,17560,Defender,Legendary,308.64,301.09,500.22,45.00,42.00,&quot;https://5rH8sf3XHWbNEbyj.public.blob.vercel-storage.com/profile/moki_8f1c9f71d6143ee1580973f7d77abb3b0f657b3c9cb5d75fa24854b8d03a820e_300x300.png&quot;,https://5rH8sf3XHWbNEbyj.public.blob.vercel-storage.com/thumbnail/moki_8f1c9f71d6143ee1580973f7d77abb3b0f657b3c9cb5d75fa24854b8d03a820e_64x64.png,Champion,1,2026-02-27 07:44 UTC
14,SweetPotato,3340,17550,Striker,Legendary,20.00,305.78,19.00,500.56,345.35,&quot;https://5rH8sf3XHWbNEbyj.public.blob.vercel-storage.com/profile/moki_b4da6a0137c43260393884abf82021f687423a1aacf639d772e9f038c6d7702c_300x300.png&quot;,https://5rH8sf3XHWbNEbyj.public.blob.vercel-storage.com/thumbnail/moki_b4da6a0137c43260393884abf82021f687423a1aacf639d772e9f038c6d7702c_64x64.png,Champion,1,2026-02-27 07:44 UTC
15,Animo,3624,17500,Striker,Legendary,28.00,330.34,91.00,592.48,243.00,&quot;https://5rH8sf3XHWbNEbyj.public.blob.vercel-storage.com/profile/moki_288ef5241f7530f414eee0bee28b180fe90210bb82715ad2e121b66d39cde20b_300x300.png&quot;,https://5rH8sf3XHWbNEbyj.public.blob.vercel-storage.com/thumbnail/moki_288ef5241f7530f414eee0bee28b180fe90210bb82715ad2e121b66d39cde20b_64x64.png,Champion,1,2026-02-27 07:44 UTC
16,Guppy93Allan,8097,17350,Striker,Legendary,57.00,350.78,47.00,586.64,328.69,&quot;https://5rH8sf3XHWbNEbyj.public.blob.vercel-storage.com/profile/moki_082d7f805b81cdb3965e55c27bc6233345649d5b95556730f06082c0aeaa4907_300x300.png&quot;,https://5rH8sf3XHWbNEbyj.public.blob.vercel-storage.com/thumbnail/moki_082d7f805b81cdb3965e55c27bc6233345649d5b95556730f06082c0aeaa4907_64x64.png,Champion,1,2026-02-27 07:44 UTC
17,BIN Diesel,8260,17330,Defender,Legendary,222.00,374.68,460.77,19.00,14.00,&quot;https://5rH8sf3XHWbNEbyj.public.blob.vercel-storage.com/profile/moki_9c9739877ce8af280b88434b28ae104b4654913de2dabc329d6b3c028c7e0001_300x300.png&quot;,https://5rH8sf3XHWbNEbyj.public.blob.vercel-storage.com/thumbnail/moki_9c9739877ce8af280b88434b28ae104b4654913de2dabc329d6b3c028c7e0001_64x64.png,Champion,1,2026-02-27 07:44 UTC
18,Miyamoto Musashi,6602,17300,Striker,Legendary,21.00,293.44,12.00,535.96,269.72,&quot;https://5rH8sf3XHWbNEbyj.public.blob.vercel-storage.com/profile/moki_0c256e07c263f8f354fe8cc2c62c3c021465c81ea345b3416f10c11fdf63b0a8_300x300.png&quot;,https://5rH8sf3XHWbNEbyj.public.blob.vercel-storage.com/thumbnail/moki_0c256e07c263f8f354fe8cc2c62c3c021465c81ea345b3416f10c11fdf63b0a8_64x64.png,Champion,1,2026-02-27 07:44 UTC
19,Mugsy,5110,17265,Forward,Legendary,298.63,303.97,57.00,376.16,275.44,&quot;https://5rH8sf3XHWbNEbyj.public.blob.vercel-storage.com/profile/moki_610b13742358c44e937cda3cfa946f53abfb23d82e4b65f71cf99df8b88600e1_300x300.png&quot;,https://5rH8sf3XHWbNEbyj.public.blob.vercel-storage.com/thumbnail/moki_610b13742358c44e937cda3cfa946f53abfb23d82e4b65f71cf99df8b88600e1_64x64.png,Champion,1,2026-02-27 07:44 UTC
20,Zaris,6066,17175,Defender,Legendary,247.61,371.64,520.02,30.00,33.00,&quot;https://5rH8sf3XHWbNEbyj.public.blob.vercel-storage.com/profile/moki_739f9f9feb1822edcf39c6040619dd011a86ca79b3117e74569f94aecf776707_300x300.png&quot;,https://5rH8sf3XHWbNEbyj.public.blob.vercel-storage.com/thumbnail/moki_739f9f9feb1822edcf39c6040619dd011a86ca79b3117e74569f94aecf776707_64x64.png,Champion,1,2026-02-27 07:44 UTC
21,The Peelomancer,8587,16950,Striker,Legendary,43.00,384.87,57.00,582.93,300.73,&quot;https://5rH8sf3XHWbNEbyj.public.blob.vercel-storage.com/profile/moki_b445cec77cef10d26ee5347d66cb253be250f859f341055a31fba3840e11dd3c_300x300.png&quot;,https://5rH8sf3XHWbNEbyj.public.blob.vercel-storage.com/thumbnail/moki_b445cec77cef10d26ee5347d66cb253be250f859f341055a31fba3840e11dd3c_64x64.png,Champion,1,2026-02-27 07:44 UTC
22,Sir Pochington,6100,16900,Striker,Legendary,10.00,343.60,36.00,505.24,297.99,&quot;https://5rH8sf3XHWbNEbyj.public.blob.vercel-storage.com/profile/moki_9c8b63f2655168f91a1ea47c1ab2a8f36ce25e22237c1d89c8e0d394c746d00c_300x300.png&quot;,https://5rH8sf3XHWbNEbyj.public.blob.vercel-storage.com/thumbnail/moki_9c8b63f2655168f91a1ea47c1ab2a8f36ce25e22237c1d89c8e0d394c746d00c_64x64.png,Champion,1,2026-02-27 07:44 UTC
23,Eggsy,561,16790,Defender,Legendary,217.00,304.60,540.06,7.00,21.00,&quot;https://5rH8sf3XHWbNEbyj.public.blob.vercel-storage.com/profile/moki_0f5f59ae52efcc5198dd40cdad3eeb7843dc6194d47e2d12b323d243db243573_300x300.png&quot;,https://5rH8sf3XHWbNEbyj.public.blob.vercel-storage.com/thumbnail/moki_0f5f59ae52efcc5198dd40cdad3eeb7843dc6194d47e2d12b323d243db243573_64x64.png,Champion,1,2026-02-27 07:44 UTC
24,Dark Lord Moki,6606,16785,Defender,Legendary,300.10,300.11,558.61,58.00,66.00,&quot;https://5rH8sf3XHWbNEbyj.public.blob.vercel-storage.com/profile/moki_CultMoki_300x300.png&quot;,https://5rH8sf3XHWbNEbyj.public.blob.vercel-storage.com/thumbnail/moki_CultMoki_64x64.png,Champion,1,2026-02-27 07:44 UTC
25,Ryu Ganken,6824,16735,Grinder,Legendary,375.91,26.00,24.00,235.00,437.00,&quot;https://5rH8sf3XHWbNEbyj.public.blob.vercel-storage.com/profile/moki_b26a231cc164ddc7bab80dd9236d14aadd3d8a3f08522a127eb1533052624a0b_300x300.png&quot;,https://5rH8sf3XHWbNEbyj.public.blob.vercel-storage.com/thumbnail/moki_b26a231cc164ddc7bab80dd9236d14aadd3d8a3f08522a127eb1533052624a0b_64x64.png,Champion,1,2026-02-27 07:44 UTC
26,MOSE,2188,16705,Defender,Legendary,225.00,281.70,530.30,9.00,41.17,&quot;https://5rH8sf3XHWbNEbyj.public.blob.vercel-storage.com/profile/moki_db46f970d2273efccb0f4a6ffc3e7525992d3c68994b147e5f6b66e2374d134a_300x300.png&quot;,https://5rH8sf3XHWbNEbyj.public.blob.vercel-storage.com/thumbnail/moki_db46f970d2273efccb0f4a6ffc3e7525992d3c68994b147e5f6b66e2374d134a_64x64.png,Champion,1,2026-02-27 07:44 UTC
27,THANK U 4 PLAYIN,1055,16665,Sprinter,Legendary,42.00,574.03,402.61,262.00,41.00,&quot;https://5rH8sf3XHWbNEbyj.public.blob.vercel-storage.com/profile/moki_2eb550b90059e71cbe70974992dcf01007d8e3f687f64276a6d1d46c74ca3e8e_300x300.png&quot;,https://5rH8sf3XHWbNEbyj.public.blob.vercel-storage.com/thumbnail/moki_2eb550b90059e71cbe70974992dcf01007d8e3f687f64276a6d1d46c74ca3e8e_64x64.png,Champion,1,2026-02-27 07:44 UTC
28,Shado,8887,16630,Center,Legendary,300.45,379.35,400.45,39.00,300.27,&quot;https://5rH8sf3XHWbNEbyj.public.blob.vercel-storage.com/profile/moki_94491afd09f0c35157e95dee5606dc367806abaff210a8e3006b58557309a8ef_300x300.png&quot;,https://5rH8sf3XHWbNEbyj.public.blob.vercel-storage.com/thumbnail/moki_94491afd09f0c35157e95dee5606dc367806abaff210a8e3006b58557309a8ef_64x64.png,Champion,1,2026-02-27 07:44 UTC
29,Teardrop,392,16630,Defender,Legendary,254.00,354.85,461.00,97.65,71.35,&quot;https://5rH8sf3XHWbNEbyj.public.blob.vercel-storage.com/profile/moki_Teardrop_300x300.png&quot;,https://5rH8sf3XHWbNEbyj.public.blob.vercel-storage.com/thumbnail/moki_Teardrop_64x64.png,Champion,1,2026-02-27 07:44 UTC
30,Banana Mogger,807,16605,Defender,Legendary,233.00,270.45,532.08,33.28,16.00,&quot;https://5rH8sf3XHWbNEbyj.public.blob.vercel-storage.com/profile/moki_921564b2ac23d177f500c7f55fc2c4fcead0a7d36cb2167bb73b96e169ea8f82_300x300.png&quot;,https://5rH8sf3XHWbNEbyj.public.blob.vercel-storage.com/thumbnail/moki_921564b2ac23d177f500c7f55fc2c4fcead0a7d36cb2167bb73b96e169ea8f82_64x64.png,Champion,1,2026-02-27 07:44 UTC
31,Cry Bunny,3563,16465,Defender,Legendary,312.41,351.43,560.76,58.00,45.00,&quot;https://5rH8sf3XHWbNEbyj.public.blob.vercel-storage.com/profile/moki_edc0fb0fad533c6a95fa84570ee20ac098e1f03ed1b0ea03af5ebe7ed49f332f_300x300.png&quot;,https://5rH8sf3XHWbNEbyj.public.blob.vercel-storage.com/thumbnail/moki_edc0fb0fad533c6a95fa84570ee20ac098e1f03ed1b0ea03af5ebe7ed49f332f_64x64.png,Champion,1,2026-02-27 07:44 UTC
32,Goldilocks,523,16445,Defender,Legendary,251.70,302.63,594.07,44.00,50.00,&quot;https://5rH8sf3XHWbNEbyj.public.blob.vercel-storage.com/profile/moki_37ed6cf852a79b9de2450085015da8bcdac73bc287753effbd959261f1462ef9_300x300.png&quot;,https://5rH8sf3XHWbNEbyj.public.blob.vercel-storage.com/thumbnail/moki_37ed6cf852a79b9de2450085015da8bcdac73bc287753effbd959261f1462ef9_64x64.png,Champion,1,2026-02-27 07:44 UTC
33,Amber,3836,16400,Striker,Legendary,25.00,407.40,56.30,503.62,263.30,&quot;https://5rH8sf3XHWbNEbyj.public.blob.vercel-storage.com/profile/moki_ec13342d2b9a2ed978b63b2704be77fd9dc9fd1c9b6a12f4926a9785618a9ab0_300x300.png&quot;,https://5rH8sf3XHWbNEbyj.public.blob.vercel-storage.com/thumbnail/moki_ec13342d2b9a2ed978b63b2704be77fd9dc9fd1c9b6a12f4926a9785618a9ab0_64x64.png,Champion,1,2026-02-27 07:44 UTC
34,BadAss,1173,16370,Defender,Legendary,265.00,326.92,566.54,46.00,77.00,&quot;https://5rH8sf3XHWbNEbyj.public.blob.vercel-storage.com/profile/moki_c48761e38cad3ae82571c885cb4fd4b9c8376e61dcd67b6cc21686cbefa9363f_300x300.png&quot;,https://5rH8sf3XHWbNEbyj.public.blob.vercel-storage.com/thumbnail/moki_c48761e38cad3ae82571c885cb4fd4b9c8376e61dcd67b6cc21686cbefa9363f_64x64.png,Champion,1,2026-02-27 07:44 UTC
35,Rynnie,8509,16365,Defender,Legendary,268.78,357.81,554.12,35.00,38.10,&quot;https://5rH8sf3XHWbNEbyj.public.blob.vercel-storage.com/profile/moki_0a97c1ed94a81da87745d85bf24d4eb53bee94464502198f097ba889b3877af2_300x300.png&quot;,https://5rH8sf3XHWbNEbyj.public.blob.vercel-storage.com/thumbnail/moki_0a97c1ed94a81da87745d85bf24d4eb53bee94464502198f097ba889b3877af2_64x64.png,Champion,1,2026-02-27 07:44 UTC
36,Fernecito,5710,16350,Striker,Legendary,27.00,317.15,35.00,491.52,288.32,&quot;https://5rH8sf3XHWbNEbyj.public.blob.vercel-storage.com/profile/moki_f38d9c0123af3e24e42b3692de373a8cea9f5b602f42b7a59a40191c59fc1943_300x300.png&quot;,https://5rH8sf3XHWbNEbyj.public.blob.vercel-storage.com/thumbnail/moki_f38d9c0123af3e24e42b3692de373a8cea9f5b602f42b7a59a40191c59fc1943_64x64.png,Champion,1,2026-02-27 07:44 UTC
37,Lil Tomato,1071,16310,Defender,Legendary,218.00,266.48,485.50,64.25,165.02,&quot;https://5rH8sf3XHWbNEbyj.public.blob.vercel-storage.com/profile/moki_877dd4b238d6376f3f62f69eca0770a7cb6d9305e2a152f152a9520a6942357c_300x300.png&quot;,https://5rH8sf3XHWbNEbyj.public.blob.vercel-storage.com/thumbnail/moki_877dd4b238d6376f3f62f69eca0770a7cb6d9305e2a152f152a9520a6942357c_64x64.png,Champion,1,2026-02-27 07:44 UTC
38,Palmer,8277,16285,Sprinter,Legendary,68.62,576.37,324.41,266.89,63.00,&quot;https://5rH8sf3XHWbNEbyj.public.blob.vercel-storage.com/profile/moki_806ca9c12e26c069f3af76e276c592aa085b71bf04f7f01a45bd7dcca3946fb2_300x300.png&quot;,https://5rH8sf3XHWbNEbyj.public.blob.vercel-storage.com/thumbnail/moki_806ca9c12e26c069f3af76e276c592aa085b71bf04f7f01a45bd7dcca3946fb2_64x64.png,Champion,1,2026-02-27 07:44 UTC
39,SuperMagus,235,16285,Defender,Legendary,300.08,301.02,531.22,89.15,83.77,&quot;https://5rH8sf3XHWbNEbyj.public.blob.vercel-storage.com/profile/moki_bc9f5d635d63accf8397e9cb8084618e1bfe394eae181cfe518b636b555c7ce6_300x300.png&quot;,https://5rH8sf3XHWbNEbyj.public.blob.vercel-storage.com/thumbnail/moki_bc9f5d635d63accf8397e9cb8084618e1bfe394eae181cfe518b636b555c7ce6_64x64.png,Champion,1,2026-02-27 07:44 UTC
40,DUNG SHOGUN,368,16200,Defender,Legendary,260.00,362.57,550.11,45.00,82.89,&quot;https://5rH8sf3XHWbNEbyj.public.blob.vercel-storage.com/profile/moki_0556cf47cb22844c987e7d6be4c841d1e5bc873fc464859e87dda551e7988257_300x300.png&quot;,https://5rH8sf3XHWbNEbyj.public.blob.vercel-storage.com/thumbnail/moki_0556cf47cb22844c987e7d6be4c841d1e5bc873fc464859e87dda551e7988257_64x64.png,Champion,1,2026-02-27 07:44 UTC
41,Fishoo,8316,16195,Bruiser,Legendary,496.95,19.00,220.00,31.00,220.00,&quot;https://5rH8sf3XHWbNEbyj.public.blob.vercel-storage.com/profile/moki_ca354668d6f60c07bd6f57a736213f77bde1362fdcac38406b7fa05f182af9f1_300x300.png&quot;,https://5rH8sf3XHWbNEbyj.public.blob.vercel-storage.com/thumbnail/moki_ca354668d6f60c07bd6f57a736213f77bde1362fdcac38406b7fa05f182af9f1_64x64.png,Champion,1,2026-02-27 07:44 UTC
42,Garrison,6142,16150,Striker,Legendary,69.00,362.43,60.00,535.29,343.05,&quot;https://5rH8sf3XHWbNEbyj.public.blob.vercel-storage.com/profile/moki_a75a4829aacec512d7d2c3ed1816bb49e280681d502a433bfafd1f52f45df932_300x300.png&quot;,https://5rH8sf3XHWbNEbyj.public.blob.vercel-storage.com/thumbnail/moki_a75a4829aacec512d7d2c3ed1816bb49e280681d502a433bfafd1f52f45df932_64x64.png,Champion,1,2026-02-27 07:44 UTC
43,Maomao,7858,16145,Defender,Legendary,221.00,333.99,555.81,17.00,43.90,&quot;https://5rH8sf3XHWbNEbyj.public.blob.vercel-storage.com/profile/moki_240a4fd6ffe669bf53dbd887ae61d11f8b051ba982ec90378ff49a113849bfbc_300x300.png&quot;,https://5rH8sf3XHWbNEbyj.public.blob.vercel-storage.com/thumbnail/moki_240a4fd6ffe669bf53dbd887ae61d11f8b051ba982ec90378ff49a113849bfbc_64x64.png,Champion,1,2026-02-27 07:44 UTC
44,KingOfRatz,4509,16095,Defender,Legendary,350.37,356.82,560.32,61.00,65.00,&quot;https://5rH8sf3XHWbNEbyj.public.blob.vercel-storage.com/profile/moki_KingOfRatz_300x300.png&quot;,https://5rH8sf3XHWbNEbyj.public.blob.vercel-storage.com/thumbnail/moki_KingOfRatz_64x64.png,Champion,1,2026-02-27 07:44 UTC
45,Tamanuki,8579,16050,Striker,Legendary,71.00,275.00,47.00,472.00,260.00,&quot;https://5rH8sf3XHWbNEbyj.public.blob.vercel-storage.com/profile/moki_Tamanuki_300x300.png&quot;,https://5rH8sf3XHWbNEbyj.public.blob.vercel-storage.com/thumbnail/moki_Tamanuki_64x64.png,Champion,1,2026-02-27 07:44 UTC
46,24K,6821,16035,Defender,Legendary,250.93,340.96,542.89,30.00,27.00,&quot;https://5rH8sf3XHWbNEbyj.public.blob.vercel-storage.com/profile/moki_3adb82204c485cb46e5b46141720378203da79046a69bbb76d7f74ad6c879a75_300x300.png&quot;,https://5rH8sf3XHWbNEbyj.public.blob.vercel-storage.com/thumbnail/moki_3adb82204c485cb46e5b46141720378203da79046a69bbb76d7f74ad6c879a75_64x64.png,Champion,1,2026-02-27 07:44 UTC
